id,component_id,quantity,order_date,unit_price_usd,total_cost_usd,shipping_status
2428,3,100,2025-07-11 00:00:00,4900.00,490000.00,Shipped
2429,1,1000,2025-01-07 00:00:00,8500.00,8500000.00,Delivered
2430,8,500,2025-03-03 00:00:00,450.00,225000.00,Shipped
2431,14,250,2025-01-14 00:00:00,380.00,95000.00,Delivered
2432,2,50,2025-06-18 00:00:00,6800.00,340000.00,Delivered
2433,12,100,2025-07-04 00:00:00,1500.00,150000.00,Pending
2434,2,500,2026-03-21 00:00:00,6800.00,3400000.00,Delivered
2435,9,1000,2026-01-06 00:00:00,250.00,250000.00,Shipped
2436,2,1000,2025-06-25 00:00:00,6800.00,6800000.00,Shipped
2437,11,50,2025-12-16 00:00:00,800.00,40000.00,Delivered
2438,5,50,2025-02-09 00:00:00,2800.00,140000.00,Shipped
2439,8,500,2025-05-08 00:00:00,450.00,225000.00,Delivered
2440,5,1000,2025-03-12 00:00:00,2800.00,2800000.00,Pending
2441,4,250,2025-04-15 00:00:00,2400.00,600000.00,Delivered
2442,6,1000,2025-07-02 00:00:00,3900.00,3900000.00,Delivered
2443,2,250,2025-12-29 00:00:00,6800.00,1700000.00,Delivered
2444,13,1000,2025-11-19 00:00:00,2200.00,2200000.00,Shipped
2445,3,500,2025-11-15 00:00:00,4900.00,2450000.00,Pending
2446,1,1000,2025-08-24 00:00:00,8500.00,8500000.00,Delivered
2447,2,1000,2025-12-15 00:00:00,6800.00,6800000.00,Shipped
2448,7,500,2026-02-04 00:00:00,1200.00,600000.00,Delivered
2449,10,500,2025-05-11 00:00:00,180.00,90000.00,Shipped
2450,5,50,2025-03-08 00:00:00,2800.00,140000.00,Pending
2451,10,1000,2025-05-27 00:00:00,180.00,180000.00,Delivered
2452,12,1000,2025-10-06 00:00:00,1500.00,1500000.00,Pending
2453,3,100,2025-01-31 00:00:00,4900.00,490000.00,Delivered
2454,9,50,2026-02-03 00:00:00,250.00,12500.00,Pending
2455,13,250,2025-02-16 00:00:00,2200.00,550000.00,Pending
2456,13,100,2025-05-25 00:00:00,2200.00,220000.00,Shipped
2457,13,100,2025-03-03 00:00:00,2200.00,220000.00,Delivered
2458,8,250,2025-04-06 00:00:00,450.00,112500.00,Pending
2459,13,1000,2025-11-17 00:00:00,2200.00,2200000.00,Delivered
2460,5,100,2025-05-12 00:00:00,2800.00,280000.00,Delivered
2461,4,500,2025-10-20 00:00:00,2400.00,1200000.00,Pending
2462,1,250,2025-02-11 00:00:00,8500.00,2125000.00,Delivered
2463,5,100,2025-04-15 00:00:00,2800.00,280000.00,Delivered
2464,14,50,2025-04-26 00:00:00,380.00,19000.00,Shipped
2465,14,100,2025-02-01 00:00:00,380.00,38000.00,Pending
2466,14,250,2025-04-20 00:00:00,380.00,95000.00,Delivered
2467,1,50,2025-08-07 00:00:00,8500.00,425000.00,Delivered
2468,11,50,2025-09-08 00:00:00,800.00,40000.00,Pending
2469,1,500,2026-03-01 00:00:00,8500.00,4250000.00,Delivered
2470,13,500,2025-11-30 00:00:00,2200.00,1100000.00,Pending
2471,13,500,2026-03-19 00:00:00,2200.00,1100000.00,Pending
2472,10,500,2025-02-09 00:00:00,180.00,90000.00,Delivered
2473,6,500,2025-05-11 00:00:00,3900.00,1950000.00,Delivered
2474,6,1000,2025-01-30 00:00:00,3900.00,3900000.00,Pending
2475,7,500,2025-10-07 00:00:00,1200.00,600000.00,Delivered
2476,2,100,2025-09-23 00:00:00,6800.00,680000.00,Shipped
2477,6,100,2025-11-17 00:00:00,3900.00,390000.00,Pending
2478,4,500,2025-06-16 00:00:00,2400.00,1200000.00,Pending
2479,14,50,2025-02-21 00:00:00,380.00,19000.00,Delivered
2480,10,250,2025-01-10 00:00:00,180.00,45000.00,Delivered
2481,6,1000,2026-03-15 00:00:00,3900.00,3900000.00,Pending
2482,3,50,2025-02-20 00:00:00,4900.00,245000.00,Shipped
2483,6,100,2025-04-13 00:00:00,3900.00,390000.00,Delivered
2484,7,100,2025-04-06 00:00:00,1200.00,120000.00,Shipped
2485,9,250,2025-01-18 00:00:00,250.00,62500.00,Delivered
2486,5,50,2026-02-13 00:00:00,2800.00,140000.00,Shipped
2487,11,1000,2025-11-01 00:00:00,800.00,800000.00,Delivered
2488,6,50,2025-06-09 00:00:00,3900.00,195000.00,Delivered
2489,11,250,2025-04-06 00:00:00,800.00,200000.00,Delivered
2490,13,250,2025-06-30 00:00:00,2200.00,550000.00,Shipped
2491,3,250,2025-06-27 00:00:00,4900.00,1225000.00,Shipped
2492,8,50,2025-05-29 00:00:00,450.00,22500.00,Delivered
2493,14,1000,2025-05-17 00:00:00,380.00,380000.00,Delivered
2494,7,100,2025-12-02 00:00:00,1200.00,120000.00,Shipped
2495,1,50,2025-06-28 00:00:00,8500.00,425000.00,Delivered
2496,8,1000,2025-12-03 00:00:00,450.00,450000.00,Shipped
2497,8,100,2026-02-10 00:00:00,450.00,45000.00,Delivered
2498,14,100,2026-01-11 00:00:00,380.00,38000.00,Shipped
2499,11,1000,2025-04-09 00:00:00,800.00,800000.00,Pending
2500,5,500,2025-10-14 00:00:00,2800.00,1400000.00,Delivered
