id,vehicle_id,assembly_stage,cycle_time_mins,defect_detected,recorded_at
2989,3,Welding,87,false,2025-01-07 00:00:00
2990,4,Final Assembly,103,false,2025-01-26 00:00:00
2991,11,Painting,50,false,2025-12-04 00:00:00
2992,10,Drive Unit Install,48,false,2026-02-26 00:00:00
2993,3,Stamping,96,false,2025-12-12 00:00:00
2994,1,Quality Inspection,86,false,2026-01-14 00:00:00
2995,11,Stamping,50,false,2025-08-24 00:00:00
2996,9,Drive Unit Install,96,false,2026-02-03 00:00:00
2997,8,Drive Unit Install,21,false,2025-05-08 00:00:00
2998,10,Welding,16,false,2025-11-11 00:00:00
2999,5,Stamping,89,false,2025-04-20 00:00:00
3000,5,Painting,28,false,2025-08-24 00:00:00
3001,10,Final Assembly,80,false,2025-01-06 00:00:00
3002,5,Battery Integration,28,false,2025-03-08 00:00:00
3003,10,Drive Unit Install,99,false,2026-01-15 00:00:00
3004,8,Painting,32,false,2026-01-26 00:00:00
3005,8,Painting,56,false,2025-06-26 00:00:00
3009,11,Quality Inspection,95,false,2025-01-26 00:00:00
3010,10,Stamping,31,false,2025-07-13 00:00:00
3011,7,Quality Inspection,60,false,2025-07-14 00:00:00
3012,8,Painting,31,true,2025-09-06 00:00:00
3013,8,Final Assembly,119,false,2025-01-21 00:00:00
3014,6,Drive Unit Install,32,false,2025-05-03 00:00:00
3015,6,Final Assembly,61,false,2025-08-17 00:00:00
3016,1,Stamping,26,false,2025-10-23 00:00:00
3017,9,Battery Integration,94,false,2025-04-07 00:00:00
3018,11,Drive Unit Install,49,false,2025-12-04 00:00:00
3019,4,Final Assembly,90,false,2025-05-18 00:00:00
3020,8,Painting,56,false,2025-11-12 00:00:00
3021,9,Drive Unit Install,27,false,2026-03-02 00:00:00
3022,2,Quality Inspection,44,false,2025-06-08 00:00:00
3023,5,Final Assembly,16,false,2025-03-18 00:00:00
3024,3,Quality Inspection,16,false,2025-11-23 00:00:00
3025,1,Stamping,56,false,2025-03-05 00:00:00
3026,10,Final Assembly,53,false,2025-06-14 00:00:00
3027,10,Stamping,33,false,2025-03-11 00:00:00
3028,1,Painting,68,false,2025-06-13 00:00:00
3029,11,Battery Integration,28,false,2026-03-04 00:00:00
3030,5,Stamping,33,false,2025-10-12 00:00:00
3031,5,Drive Unit Install,64,false,2025-04-11 00:00:00
3032,7,Drive Unit Install,87,false,2025-07-30 00:00:00
3033,7,Final Assembly,112,false,2025-11-30 00:00:00
3034,1,Battery Integration,25,false,2026-02-20 00:00:00
3035,11,Painting,45,false,2025-03-04 00:00:00
3036,2,Painting,77,false,2025-08-24 00:00:00
3037,3,Welding,47,false,2025-06-26 00:00:00
3038,11,Painting,69,false,2025-05-31 00:00:00
3039,5,Painting,97,false,2025-12-14 00:00:00
3040,4,Battery Integration,66,false,2025-08-20 00:00:00
3041,9,Battery Integration,107,false,2025-04-11 00:00:00
3042,5,Stamping,82,false,2025-09-20 00:00:00
3043,4,Painting,84,false,2025-03-26 00:00:00
3044,2,Drive Unit Install,43,false,2025-09-10 00:00:00
3045,3,Drive Unit Install,119,false,2025-10-12 00:00:00
3046,10,Welding,89,false,2025-08-18 00:00:00
3047,10,Stamping,46,false,2025-08-21 00:00:00
3048,4,Stamping,78,false,2025-08-17 00:00:00
3049,6,Drive Unit Install,89,false,2025-09-14 00:00:00
3050,4,Painting,78,false,2025-01-15 00:00:00
3051,4,Painting,55,false,2025-10-21 00:00:00
3052,9,Battery Integration,57,false,2026-03-28 00:00:00
3053,3,Drive Unit Install,41,false,2026-01-14 00:00:00
3054,6,Stamping,40,false,2025-03-13 00:00:00
3055,11,Stamping,80,false,2025-08-21 00:00:00
3056,1,Stamping,26,false,2026-01-01 00:00:00
3057,2,Welding,36,false,2026-03-02 00:00:00
3058,8,Painting,16,false,2025-07-29 00:00:00
3059,7,Welding,115,false,2025-04-01 00:00:00
3060,7,Stamping,67,false,2025-06-28 00:00:00
3061,10,Painting,103,false,2025-07-29 00:00:00
3062,7,Final Assembly,115,false,2025-10-06 00:00:00
3063,11,Quality Inspection,92,false,2025-11-06 00:00:00
3064,6,Welding,52,false,2025-12-08 00:00:00
3065,4,Final Assembly,89,false,2025-04-29 00:00:00
3066,5,Stamping,45,false,2026-02-28 00:00:00
3067,9,Final Assembly,96,false,2026-01-29 00:00:00
3068,1,Battery Integration,103,false,2025-06-09 00:00:00
3069,4,Quality Inspection,103,false,2025-04-01 00:00:00
3070,7,Painting,66,false,2026-01-10 00:00:00
3071,7,Quality Inspection,117,false,2025-12-28 00:00:00
3072,1,Final Assembly,80,false,2026-03-18 00:00:00
3073,3,Battery Integration,97,false,2025-09-21 00:00:00
3074,9,Battery Integration,61,false,2025-05-17 00:00:00
3075,7,Stamping,31,false,2026-01-03 00:00:00
3076,2,Welding,15,false,2025-02-17 00:00:00
3077,10,Battery Integration,115,false,2025-08-03 00:00:00
3078,10,Final Assembly,42,false,2025-09-06 00:00:00
3079,2,Final Assembly,21,false,2025-08-30 00:00:00
3080,7,Final Assembly,117,false,2025-12-13 00:00:00
3081,9,Painting,103,false,2025-03-05 00:00:00
3082,2,Welding,107,false,2025-04-11 00:00:00
3083,6,Drive Unit Install,53,false,2025-06-01 00:00:00
3084,1,Battery Integration,74,false,2026-04-19 00:00:00
3085,6,Painting,72,false,2026-02-12 00:00:00
3086,11,Drive Unit Install,18,false,2026-04-11 00:00:00
3087,2,Welding,86,false,2025-02-19 00:00:00
3088,7,Stamping,41,false,2025-12-30 00:00:00
3089,8,Welding,97,false,2025-08-05 00:00:00
3090,3,Stamping,71,false,2025-10-13 00:00:00
3091,6,Battery Integration,35,true,2026-02-13 00:00:00
3092,8,Stamping,97,false,2026-03-26 00:00:00
3093,3,Drive Unit Install,37,false,2026-02-08 00:00:00
3094,5,Battery Integration,84,false,2025-02-18 00:00:00
3095,10,Final Assembly,110,false,2026-02-10 00:00:00
3096,5,Welding,72,false,2025-07-11 00:00:00
3097,7,Stamping,51,false,2025-11-09 00:00:00
3098,1,Welding,103,false,2025-03-30 00:00:00
3099,8,Battery Integration,108,false,2025-01-28 00:00:00
3100,1,Stamping,56,false,2025-02-18 00:00:00
3101,10,Drive Unit Install,51,false,2025-09-19 00:00:00
3102,5,Quality Inspection,114,false,2025-03-10 00:00:00
3103,10,Painting,49,false,2025-09-05 00:00:00
3104,2,Drive Unit Install,120,false,2025-04-09 00:00:00
3105,7,Drive Unit Install,77,false,2025-09-10 00:00:00
3106,7,Final Assembly,95,false,2025-10-07 00:00:00
3107,4,Final Assembly,26,false,2025-04-22 00:00:00
3108,4,Quality Inspection,96,false,2025-09-24 00:00:00
3109,8,Quality Inspection,57,false,2025-06-20 00:00:00
3110,11,Welding,58,false,2026-04-22 00:00:00
3111,9,Drive Unit Install,111,false,2026-01-04 00:00:00
3112,9,Battery Integration,95,false,2025-08-26 00:00:00
3113,5,Welding,69,false,2026-01-29 00:00:00
3114,1,Drive Unit Install,31,false,2026-02-09 00:00:00
3115,2,Stamping,57,false,2025-05-16 00:00:00
3116,4,Stamping,68,false,2026-02-13 00:00:00
3117,11,Battery Integration,73,false,2025-08-07 00:00:00
3118,9,Quality Inspection,23,false,2025-08-26 00:00:00
3119,10,Quality Inspection,62,false,2026-02-01 00:00:00
3120,5,Battery Integration,104,false,2025-07-02 00:00:00
3121,6,Final Assembly,90,false,2025-06-07 00:00:00
3122,1,Painting,77,false,2025-06-04 00:00:00
3123,1,Drive Unit Install,56,false,2026-04-11 00:00:00
3124,11,Final Assembly,72,false,2025-10-03 00:00:00
3125,10,Welding,82,false,2025-06-20 00:00:00
3126,7,Drive Unit Install,79,false,2025-10-25 00:00:00
3127,5,Battery Integration,40,false,2025-06-06 00:00:00
3128,8,Final Assembly,39,false,2025-12-01 00:00:00
3129,10,Stamping,68,false,2026-04-08 00:00:00
3130,8,Stamping,53,false,2025-06-17 00:00:00
3131,5,Drive Unit Install,36,false,2025-05-28 00:00:00
3132,9,Painting,91,false,2025-06-27 00:00:00
3133,9,Drive Unit Install,93,false,2026-01-12 00:00:00
3134,5,Welding,20,false,2025-06-30 00:00:00
3135,7,Battery Integration,95,false,2025-10-06 00:00:00
3136,6,Quality Inspection,23,false,2026-04-04 00:00:00
3137,6,Final Assembly,60,false,2025-04-09 00:00:00
3138,4,Quality Inspection,100,false,2026-04-10 00:00:00
3139,9,Battery Integration,105,true,2025-05-09 00:00:00
3140,3,Welding,61,false,2025-09-07 00:00:00
3141,8,Painting,25,false,2026-02-27 00:00:00
3142,1,Painting,108,false,2025-06-25 00:00:00
3143,5,Quality Inspection,61,false,2025-11-29 00:00:00
3144,4,Battery Integration,79,false,2025-09-11 00:00:00
3145,10,Painting,113,false,2025-08-04 00:00:00
3146,3,Painting,104,false,2025-05-28 00:00:00
3147,9,Quality Inspection,96,false,2026-01-15 00:00:00
3148,3,Quality Inspection,26,false,2025-03-20 00:00:00
3149,2,Welding,77,false,2026-03-22 00:00:00
3150,9,Drive Unit Install,59,false,2026-01-28 00:00:00
3151,5,Stamping,29,false,2025-12-25 00:00:00
3152,3,Quality Inspection,88,false,2025-01-20 00:00:00
3153,10,Welding,106,false,2025-09-10 00:00:00
3154,11,Quality Inspection,26,false,2025-02-15 00:00:00
3155,6,Drive Unit Install,22,false,2025-08-02 00:00:00
3156,5,Stamping,82,false,2025-11-05 00:00:00
3157,5,Quality Inspection,33,false,2025-02-24 00:00:00
3158,1,Battery Integration,60,false,2026-04-17 00:00:00
3159,10,Final Assembly,117,false,2025-08-14 00:00:00
3160,6,Battery Integration,24,false,2025-04-06 00:00:00
3161,1,Final Assembly,72,false,2025-12-25 00:00:00
3162,11,Drive Unit Install,73,false,2025-01-24 00:00:00
3163,3,Painting,102,false,2026-03-24 00:00:00
3164,1,Final Assembly,88,false,2025-05-11 00:00:00
3165,4,Stamping,100,false,2026-02-10 00:00:00
3166,2,Welding,38,false,2025-01-08 00:00:00
3167,4,Drive Unit Install,63,false,2026-03-14 00:00:00
3168,9,Stamping,52,false,2025-08-30 00:00:00
3169,5,Welding,54,false,2025-06-12 00:00:00
3170,2,Battery Integration,36,false,2025-08-27 00:00:00
3171,6,Drive Unit Install,56,false,2025-12-23 00:00:00
3172,6,Quality Inspection,98,false,2025-11-04 00:00:00
3173,2,Welding,103,false,2026-03-14 00:00:00
3174,10,Final Assembly,47,false,2025-10-20 00:00:00
3175,3,Quality Inspection,49,false,2025-12-25 00:00:00
3176,5,Drive Unit Install,83,false,2025-09-11 00:00:00
3177,11,Painting,80,false,2025-06-17 00:00:00
3178,4,Stamping,81,false,2025-03-20 00:00:00
3179,3,Welding,72,false,2026-02-08 00:00:00
3180,4,Stamping,18,false,2026-03-19 00:00:00
3181,5,Painting,95,false,2025-08-08 00:00:00
3182,1,Stamping,23,false,2025-11-08 00:00:00
3183,10,Welding,60,true,2025-07-29 00:00:00
3184,2,Quality Inspection,82,false,2025-12-28 00:00:00
3185,1,Battery Integration,35,false,2025-07-04 00:00:00
3186,1,Final Assembly,72,false,2025-10-07 00:00:00
3187,9,Quality Inspection,112,false,2026-02-01 00:00:00
3188,4,Painting,72,false,2025-05-03 00:00:00
3189,6,Welding,18,false,2025-05-06 00:00:00
3190,8,Drive Unit Install,97,false,2025-09-04 00:00:00
3191,1,Stamping,59,false,2025-01-09 00:00:00
3192,11,Drive Unit Install,64,false,2025-11-18 00:00:00
3193,2,Final Assembly,120,false,2025-12-09 00:00:00
3194,1,Drive Unit Install,64,false,2025-12-02 00:00:00
3195,3,Quality Inspection,117,false,2026-02-09 00:00:00
3196,1,Final Assembly,76,false,2025-10-12 00:00:00
3197,4,Battery Integration,89,false,2025-06-01 00:00:00
3198,10,Painting,96,false,2025-06-09 00:00:00
3199,8,Quality Inspection,105,false,2025-01-04 00:00:00
3200,5,Quality Inspection,98,false,2025-11-01 00:00:00
3201,5,Painting,94,false,2026-03-25 00:00:00
3202,10,Final Assembly,88,false,2026-03-11 00:00:00
3203,6,Final Assembly,75,false,2026-04-14 00:00:00
3204,8,Final Assembly,28,false,2026-01-04 00:00:00
3205,10,Drive Unit Install,69,false,2025-01-19 00:00:00
3206,2,Welding,84,false,2026-03-24 00:00:00
3207,2,Welding,99,false,2025-12-05 00:00:00
3208,1,Quality Inspection,84,false,2025-01-05 00:00:00
3209,7,Drive Unit Install,53,false,2026-03-30 00:00:00
3210,5,Painting,110,false,2025-10-28 00:00:00
3211,1,Quality Inspection,119,false,2026-04-07 00:00:00
3212,10,Stamping,46,false,2026-02-22 00:00:00
3213,11,Drive Unit Install,32,true,2026-02-07 00:00:00
3214,5,Battery Integration,23,false,2025-07-23 00:00:00
3215,3,Quality Inspection,75,false,2025-06-27 00:00:00
3216,1,Final Assembly,92,false,2025-01-23 00:00:00
3217,9,Painting,91,false,2025-09-27 00:00:00
3218,2,Painting,64,false,2025-03-23 00:00:00
3219,3,Painting,118,false,2026-02-09 00:00:00
3220,3,Quality Inspection,44,false,2025-12-10 00:00:00
3221,10,Final Assembly,84,false,2025-06-20 00:00:00
3222,5,Quality Inspection,96,false,2026-03-04 00:00:00
3223,10,Welding,117,false,2025-01-15 00:00:00
3224,6,Welding,90,false,2025-05-14 00:00:00
3225,10,Final Assembly,95,false,2026-03-17 00:00:00
3226,5,Welding,108,false,2025-02-23 00:00:00
3227,5,Final Assembly,107,false,2025-05-25 00:00:00
3228,10,Stamping,113,false,2026-03-30 00:00:00
3229,10,Drive Unit Install,42,false,2026-02-09 00:00:00
3230,7,Stamping,102,false,2025-04-20 00:00:00
3231,10,Drive Unit Install,29,false,2025-11-16 00:00:00
3232,8,Final Assembly,54,false,2025-08-05 00:00:00
3233,3,Welding,85,false,2025-08-19 00:00:00
3234,6,Final Assembly,76,false,2026-04-17 00:00:00
3235,10,Final Assembly,81,false,2025-09-12 00:00:00
3236,1,Final Assembly,31,false,2025-09-09 00:00:00
3237,6,Quality Inspection,64,false,2025-12-20 00:00:00
3238,1,Final Assembly,32,false,2025-10-04 00:00:00
3239,4,Quality Inspection,104,false,2025-10-27 00:00:00
3240,6,Stamping,18,false,2025-08-29 00:00:00
3241,11,Final Assembly,79,false,2025-12-16 00:00:00
3242,10,Stamping,114,false,2026-01-17 00:00:00
3243,11,Welding,69,false,2025-04-12 00:00:00
3244,8,Quality Inspection,37,false,2025-09-06 00:00:00
3245,1,Welding,80,false,2025-04-09 00:00:00
3246,6,Quality Inspection,57,false,2025-03-09 00:00:00
3247,1,Drive Unit Install,21,false,2026-02-16 00:00:00
3248,3,Painting,97,false,2025-09-04 00:00:00
3249,11,Painting,90,false,2026-04-08 00:00:00
3250,3,Quality Inspection,59,false,2025-02-09 00:00:00
3251,9,Painting,72,false,2025-07-13 00:00:00
3252,5,Final Assembly,83,false,2025-07-06 00:00:00
3253,6,Quality Inspection,116,false,2025-08-26 00:00:00
3254,9,Welding,58,false,2025-04-08 00:00:00
3255,6,Final Assembly,53,false,2026-01-02 00:00:00
3256,2,Final Assembly,107,false,2026-04-16 00:00:00
3257,5,Stamping,40,false,2025-01-07 00:00:00
3258,10,Welding,97,false,2025-04-10 00:00:00
3259,6,Painting,69,false,2025-02-12 00:00:00
3260,1,Painting,113,false,2025-02-09 00:00:00
3261,2,Painting,31,false,2025-08-09 00:00:00
3262,7,Painting,26,false,2025-09-06 00:00:00
3263,5,Drive Unit Install,46,false,2025-02-17 00:00:00
3264,11,Painting,111,false,2026-01-09 00:00:00
3265,10,Quality Inspection,67,false,2026-04-17 00:00:00
3266,5,Painting,41,false,2026-01-23 00:00:00
3267,3,Welding,59,false,2025-07-09 00:00:00
3268,6,Stamping,31,false,2025-01-28 00:00:00
3269,6,Quality Inspection,34,false,2025-07-11 00:00:00
3270,2,Final Assembly,90,false,2025-06-02 00:00:00
3271,6,Stamping,64,false,2025-12-01 00:00:00
3272,1,Final Assembly,61,false,2025-07-02 00:00:00
3273,9,Quality Inspection,88,false,2025-07-30 00:00:00
3274,7,Painting,28,false,2026-01-16 00:00:00
3275,4,Stamping,19,false,2025-11-29 00:00:00
3276,6,Drive Unit Install,114,false,2025-09-22 00:00:00
3277,4,Quality Inspection,24,false,2025-08-28 00:00:00
3278,2,Final Assembly,100,false,2025-01-03 00:00:00
3279,7,Welding,26,false,2025-10-04 00:00:00
3280,3,Battery Integration,98,false,2025-07-05 00:00:00
3281,11,Battery Integration,108,false,2025-09-05 00:00:00
3282,6,Final Assembly,56,false,2026-01-06 00:00:00
3283,1,Stamping,66,false,2025-02-06 00:00:00
3284,10,Painting,119,false,2025-04-17 00:00:00
3285,2,Final Assembly,76,true,2025-01-23 00:00:00
3286,7,Painting,116,false,2025-03-04 00:00:00
3287,5,Drive Unit Install,105,false,2025-11-09 00:00:00
3288,2,Quality Inspection,72,false,2025-02-11 00:00:00
3289,3,Final Assembly,23,false,2025-02-01 00:00:00
3290,3,Quality Inspection,80,false,2025-03-13 00:00:00
3291,5,Painting,47,false,2025-12-20 00:00:00
3292,7,Quality Inspection,16,false,2025-10-14 00:00:00
3293,1,Final Assembly,42,false,2025-02-21 00:00:00
3294,8,Welding,53,false,2025-08-01 00:00:00
3295,7,Battery Integration,52,false,2025-12-10 00:00:00
3296,11,Welding,64,false,2026-02-19 00:00:00
3297,3,Welding,49,false,2026-03-12 00:00:00
3298,10,Stamping,64,false,2025-05-20 00:00:00
3299,11,Final Assembly,19,true,2025-10-05 00:00:00
3300,7,Drive Unit Install,113,false,2026-03-10 00:00:00
3301,7,Drive Unit Install,29,false,2025-09-15 00:00:00
3302,10,Painting,88,false,2025-02-19 00:00:00
3303,1,Final Assembly,18,false,2026-02-04 00:00:00
3304,3,Welding,115,false,2025-12-18 00:00:00
3305,10,Drive Unit Install,22,false,2025-01-14 00:00:00
3306,8,Welding,31,false,2025-07-29 00:00:00
3307,8,Final Assembly,93,false,2026-03-06 00:00:00
3308,6,Drive Unit Install,88,false,2026-01-21 00:00:00
3309,7,Welding,64,false,2025-05-01 00:00:00
3310,1,Drive Unit Install,71,false,2025-09-08 00:00:00
3311,6,Stamping,44,false,2025-08-24 00:00:00
3312,2,Battery Integration,47,false,2026-02-12 00:00:00
3313,11,Painting,118,false,2025-07-31 00:00:00
3314,4,Stamping,71,false,2025-04-25 00:00:00
3315,11,Final Assembly,107,false,2025-10-31 00:00:00
3316,4,Battery Integration,67,false,2026-01-29 00:00:00
3317,3,Final Assembly,79,false,2026-01-23 00:00:00
3318,2,Final Assembly,99,false,2025-04-20 00:00:00
3319,3,Painting,46,false,2025-10-07 00:00:00
3320,9,Painting,100,false,2025-12-04 00:00:00
3321,5,Quality Inspection,116,false,2025-08-14 00:00:00
3322,5,Battery Integration,71,false,2025-08-14 00:00:00
3323,1,Final Assembly,27,false,2025-03-09 00:00:00
3324,11,Stamping,98,false,2025-01-14 00:00:00
3325,5,Stamping,56,false,2025-07-16 00:00:00
3326,2,Welding,91,false,2025-06-27 00:00:00
3327,2,Drive Unit Install,17,false,2025-11-09 00:00:00
3328,3,Battery Integration,27,false,2025-05-22 00:00:00
3329,2,Stamping,56,false,2025-10-20 00:00:00
3330,6,Painting,83,false,2026-03-12 00:00:00
3331,7,Battery Integration,96,false,2025-05-18 00:00:00
3332,5,Welding,15,false,2026-03-25 00:00:00
3333,10,Quality Inspection,57,false,2025-04-23 00:00:00
3334,3,Drive Unit Install,16,false,2025-02-06 00:00:00
3335,7,Quality Inspection,113,false,2025-03-17 00:00:00
3336,8,Final Assembly,70,false,2025-03-06 00:00:00
3337,9,Painting,40,false,2025-05-05 00:00:00
3338,1,Final Assembly,30,false,2026-04-23 00:00:00
3339,5,Welding,53,false,2026-02-17 00:00:00
3340,6,Welding,29,false,2025-09-23 00:00:00
3341,8,Stamping,38,false,2025-05-19 00:00:00
3342,11,Drive Unit Install,40,false,2025-09-04 00:00:00
3343,4,Final Assembly,16,false,2025-01-01 00:00:00
3344,1,Painting,101,false,2025-02-21 00:00:00
3345,8,Drive Unit Install,66,false,2026-03-10 00:00:00
3346,6,Battery Integration,103,false,2026-02-02 00:00:00
3347,6,Painting,17,false,2025-09-29 00:00:00
3348,10,Welding,24,false,2025-11-18 00:00:00
3349,1,Final Assembly,97,false,2025-07-22 00:00:00
3350,6,Final Assembly,94,false,2026-02-11 00:00:00
3351,1,Welding,43,false,2025-07-29 00:00:00
3352,2,Final Assembly,39,false,2025-01-15 00:00:00
3353,11,Painting,71,false,2025-02-05 00:00:00
3354,8,Painting,114,false,2025-12-11 00:00:00
3355,3,Quality Inspection,32,false,2025-01-13 00:00:00
3356,3,Final Assembly,56,false,2025-09-25 00:00:00
3357,6,Stamping,78,false,2025-04-07 00:00:00
3358,8,Welding,78,false,2026-03-28 00:00:00
3359,9,Painting,95,false,2025-10-14 00:00:00
3360,3,Painting,44,false,2025-05-22 00:00:00
3361,10,Drive Unit Install,39,false,2025-04-23 00:00:00
3362,6,Final Assembly,118,false,2025-08-10 00:00:00
3363,2,Drive Unit Install,35,false,2025-02-22 00:00:00
3364,1,Quality Inspection,35,false,2026-01-24 00:00:00
3365,7,Stamping,75,true,2026-04-06 00:00:00
3366,7,Stamping,45,false,2025-12-27 00:00:00
3367,5,Drive Unit Install,30,false,2025-11-30 00:00:00
3368,2,Drive Unit Install,111,false,2025-05-25 00:00:00
3369,10,Quality Inspection,18,false,2025-06-07 00:00:00
3370,6,Painting,80,false,2026-03-16 00:00:00
3371,4,Quality Inspection,75,false,2025-06-21 00:00:00
3372,10,Stamping,37,false,2025-07-30 00:00:00
3373,5,Drive Unit Install,106,false,2025-03-01 00:00:00
3374,1,Painting,119,false,2025-07-14 00:00:00
3375,8,Stamping,109,false,2025-02-11 00:00:00
3376,9,Final Assembly,73,false,2025-03-06 00:00:00
3377,11,Painting,27,false,2026-03-01 00:00:00
3378,1,Painting,31,false,2025-01-18 00:00:00
3379,2,Painting,53,false,2026-01-25 00:00:00
3380,10,Stamping,75,false,2026-01-22 00:00:00
3381,8,Final Assembly,46,false,2026-01-28 00:00:00
3382,5,Quality Inspection,103,false,2025-10-31 00:00:00
3383,8,Quality Inspection,49,false,2025-03-19 00:00:00
3384,6,Quality Inspection,77,false,2025-04-11 00:00:00
3385,11,Painting,76,false,2025-11-02 00:00:00
3386,1,Quality Inspection,89,false,2026-01-21 00:00:00
3387,1,Welding,118,false,2025-05-24 00:00:00
3388,8,Welding,67,false,2026-04-12 00:00:00
3389,10,Final Assembly,28,false,2026-03-18 00:00:00
3390,9,Final Assembly,37,false,2025-06-24 00:00:00
3391,11,Battery Integration,36,false,2026-04-03 00:00:00
3392,9,Battery Integration,104,false,2025-09-20 00:00:00
3393,4,Welding,47,false,2025-01-23 00:00:00
3394,5,Painting,28,false,2026-02-23 00:00:00
3395,2,Welding,66,true,2025-04-29 00:00:00
3396,11,Painting,18,false,2025-11-12 00:00:00
3397,10,Welding,108,false,2026-03-24 00:00:00
3398,1,Final Assembly,92,false,2025-10-09 00:00:00
3399,9,Battery Integration,97,false,2025-12-28 00:00:00
3400,1,Welding,85,false,2025-11-13 00:00:00
3401,10,Painting,78,false,2025-11-29 00:00:00
3402,10,Stamping,87,false,2025-10-13 00:00:00
3403,3,Stamping,51,false,2026-01-01 00:00:00
3404,3,Painting,30,false,2026-04-01 00:00:00
3405,4,Drive Unit Install,40,false,2026-02-17 00:00:00
3406,5,Battery Integration,109,false,2025-03-05 00:00:00
3407,9,Welding,68,false,2025-03-03 00:00:00
3408,5,Drive Unit Install,49,false,2026-02-11 00:00:00
3409,3,Quality Inspection,51,false,2025-05-23 00:00:00
3410,1,Stamping,92,false,2025-04-30 00:00:00
3411,9,Final Assembly,42,false,2026-04-03 00:00:00
3412,11,Welding,53,false,2025-05-07 00:00:00
3413,10,Quality Inspection,57,false,2025-03-07 00:00:00
3414,4,Drive Unit Install,76,false,2026-02-08 00:00:00
3415,3,Final Assembly,80,false,2025-04-20 00:00:00
3416,11,Final Assembly,18,false,2025-10-22 00:00:00
3417,9,Painting,66,false,2026-04-07 00:00:00
3418,2,Welding,47,false,2025-12-22 00:00:00
3419,9,Stamping,40,false,2025-05-02 00:00:00
3420,5,Drive Unit Install,47,false,2025-06-12 00:00:00
3421,2,Drive Unit Install,92,false,2025-06-21 00:00:00
3422,6,Battery Integration,33,false,2026-03-05 00:00:00
3423,6,Welding,22,false,2025-09-09 00:00:00
3424,3,Painting,69,false,2025-10-24 00:00:00
3425,1,Quality Inspection,15,false,2025-09-10 00:00:00
3426,8,Battery Integration,20,false,2025-06-08 00:00:00
3427,2,Stamping,92,false,2025-04-29 00:00:00
3428,10,Painting,114,false,2025-07-27 00:00:00
3429,11,Battery Integration,54,false,2025-04-17 00:00:00
3430,8,Painting,18,false,2025-07-08 00:00:00
3431,4,Quality Inspection,115,false,2025-12-12 00:00:00
3432,6,Painting,97,false,2025-05-27 00:00:00
3433,2,Welding,26,false,2025-02-21 00:00:00
3434,6,Quality Inspection,88,false,2025-11-30 00:00:00
3435,8,Welding,119,false,2025-10-02 00:00:00
3436,6,Final Assembly,93,false,2025-03-07 00:00:00
3437,5,Drive Unit Install,72,false,2025-06-23 00:00:00
3438,5,Drive Unit Install,88,false,2025-01-30 00:00:00
3439,2,Final Assembly,53,false,2026-01-10 00:00:00
3440,11,Drive Unit Install,43,false,2025-10-24 00:00:00
3441,1,Painting,81,false,2026-02-15 00:00:00
3442,8,Welding,42,false,2025-08-12 00:00:00
3443,8,Drive Unit Install,78,false,2025-02-28 00:00:00
3444,11,Painting,47,false,2025-12-14 00:00:00
3445,6,Final Assembly,109,false,2025-08-29 00:00:00
3446,1,Painting,52,false,2025-06-25 00:00:00
3447,7,Final Assembly,108,false,2025-07-14 00:00:00
3448,8,Stamping,56,false,2025-05-06 00:00:00
3449,11,Battery Integration,71,false,2025-10-19 00:00:00
3450,7,Final Assembly,46,false,2025-08-10 00:00:00
3451,4,Final Assembly,46,false,2025-04-12 00:00:00
3452,5,Painting,79,false,2025-08-09 00:00:00
3453,7,Battery Integration,56,false,2026-02-19 00:00:00
3454,7,Final Assembly,49,false,2025-12-05 00:00:00
3455,1,Final Assembly,115,false,2025-09-22 00:00:00
3456,2,Welding,118,false,2026-02-09 00:00:00
3457,1,Stamping,80,false,2026-04-13 00:00:00
3458,1,Drive Unit Install,49,false,2025-10-12 00:00:00
3459,2,Welding,26,false,2025-05-27 00:00:00
3460,7,Stamping,32,false,2025-02-02 00:00:00
3461,7,Battery Integration,45,false,2025-07-19 00:00:00
3462,2,Quality Inspection,23,false,2025-08-12 00:00:00
3463,4,Welding,42,false,2025-12-10 00:00:00
3464,1,Final Assembly,33,false,2025-07-27 00:00:00
3465,9,Quality Inspection,62,false,2025-10-24 00:00:00
3466,6,Battery Integration,40,false,2025-05-31 00:00:00
3467,9,Battery Integration,24,false,2026-01-25 00:00:00
3468,7,Stamping,45,false,2026-01-12 00:00:00
3469,2,Quality Inspection,68,false,2025-09-06 00:00:00
3470,8,Drive Unit Install,70,false,2025-08-27 00:00:00
3471,1,Battery Integration,70,false,2025-01-20 00:00:00
3472,7,Drive Unit Install,79,false,2025-11-28 00:00:00
3473,6,Welding,109,false,2025-11-30 00:00:00
3474,3,Stamping,77,false,2025-05-06 00:00:00
3475,7,Painting,106,false,2025-09-09 00:00:00
3476,11,Welding,27,false,2025-02-10 00:00:00
3477,11,Painting,53,false,2025-05-10 00:00:00
3478,6,Final Assembly,106,false,2026-02-08 00:00:00
3479,8,Painting,120,false,2025-03-03 00:00:00
3480,6,Quality Inspection,104,false,2025-11-23 00:00:00
3481,10,Quality Inspection,25,false,2025-12-10 00:00:00
3482,11,Welding,48,false,2025-12-23 00:00:00
3483,1,Battery Integration,76,false,2025-03-26 00:00:00
3484,5,Quality Inspection,98,false,2025-08-09 00:00:00
3485,3,Stamping,91,false,2026-01-12 00:00:00
